event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round_,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner,f1_dob,f1_record,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_dob,f2_record,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight
August 04 2012,UFC on FOX: Shogun vs Vera,Philip De Fries,Oli Thompson,1,0,2,35,18,1,0,2,0,4.16,Heavyweight,Other - Lock,SUB,Philip De Fries,Apr 21 1986,Record: 9-3-0 (1 NC),6' 5",82,3,2.3,Orthodox,47,37,0.6,42,3.29,100,250,Jan 02 1980,Record: 9-4-0,6' 1",75,5.31,1.66,Orthodox,46,46,0.5,0,0,50,242
August 04 2012,UFC on FOX: Shogun vs Vera,Manvel Gamburyan,Michihiro Omigawa,2,0,3,52,41,0,0,6,0,5,Featherweight,,U-DEC,Manvel Gamburyan,May 08 1981,Record: 18-11-0 (1 NC),5' 5",67,2.83,2.13,Orthodox,41,55,0.7,34,3.26,69,135,Dec 19 1975,Record: 13-13-1,5' 6",68,3.06,2.01,Orthodox,39,64,1.5,36,1.19,49,145
August 04 2012,UFC on FOX: Shogun vs Vera,John Moraga,Ulysses Gomez,0,0,1,34,16,0,0,0,0,3.46,Flyweight,Elbow,KO/TKO,John Moraga,Mar 20 1984,Record: 19-7-0,5' 6",66,2.55,2.57,Orthodox,43,56,1.1,23,0.62,44,125,May 25 1983,Record: 9-4-0,5' 6",66,3.57,2.72,Orthodox,25,68,0,0,0,0,125
August 11 2012,UFC 150: Henderson vs Edgar II,Benson Henderson,Frankie Edgar,0,0,5,64,66,1,2,0,2,5,Lightweight,,S-DEC,Benson Henderson,Nov 16 1983,Record: 23-5-0,5' 9",70,1.79,2.93,Southpaw,45,63,0.8,45,2.4,63,170,Oct 16 1981,Record: 22-7-1,5' 6",68,2.39,3.6,Orthodox,39,69,0.3,31,2.36,65,145
August 11 2012,UFC 150: Henderson vs Edgar II,Donald Cerrone,Melvin Guillard,0,0,1,4,10,0,0,0,0,1.16,Lightweight,Kick,KO/TKO,Donald Cerrone,Mar 29 1983,Record: 36-13-0 (1 NC),6' 1",73,4.23,4.34,Orthodox,46,53,1.3,36,1.21,73,155,Mar 30 1983,Record: 48-15-3 (2 NC),5' 9",68,1.85,2.96,Orthodox,40,66,0.2,63,1.3,61,155
August 11 2012,UFC 150: Henderson vs Edgar II,Jake Shields,Ed Herman,7,0,3,33,21,0,0,3,1,5,Middleweight,,Overturned,Jake Shields,Jan 09 1979,Record: 29-7-1 (1 NC),6' 0",72,1.8,2.45,Orthodox,36,56,1.2,29,2.83,35,170,Oct 02 1980,Record: 26-14-0 (1 NC),6' 1",77,3.13,3.33,Orthodox,49,44,1.2,48,2.2,59,205
August 11 2012,UFC 150: Henderson vs Edgar II,Yushin Okami,Buddy Roberts,8,0,2,26,15,0,1,3,0,3.05,Middleweight,Punches,KO/TKO,Yushin Okami,Jul 21 1981,Record: 35-12-0,6' 2",75,2.25,2.06,Southpaw,38,60,0.5,39,1.98,84,170,Oct 17 1982,Record: 12-3-0,6' 2",null,2.08,2.17,Orthodox,34,70,0.7,0,0,76,185
August 11 2012,UFC 150: Henderson vs Edgar II,Max Holloway,Justin Lawrence,0,0,2,29,32,0,0,0,1,4.49,Featherweight,Punch,KO/TKO,Max Holloway,Dec 04 1991,Record: 21-5-0,5' 11",69,4.45,6.66,Orthodox,44,62,0.4,83,0.24,85,145,May 15 1990,Record: 5-2-0,5' 8",67,2.83,3.84,Orthodox,35,67,0,28,0.72,73,145
August 11 2012,UFC 150: Henderson vs Edgar II,Dennis Bermudez,Tommy Hayden,1,2,1,12,6,2,0,1,0,4.43,Featherweight,Guillotine Choke,SUB,Dennis Bermudez,Dec 13 1986,Record: 18-9-0,5' 6",66,3.07,4.42,Orthodox,46,59,1.1,40,3.89,82,155,Mar 11 1986,Record: 8-2-0,5' 9",72,2.05,1.48,Southpaw,27,55,0,33,3.42,66,145
August 11 2012,UFC 150: Henderson vs Edgar II,Michael Kuiper,Jared Hamman,1,0,2,56,61,0,0,1,0,2.16,Middleweight,Punch,KO/TKO,Michael Kuiper,Jun 07 1989,Record: 12-3-0,6' 0",73,3.62,3.28,Orthodox,54,54,0,55,2.3,79,185,Mar 07 1982,Record: 13-6-0,6' 3",75,3.93,5.15,Orthodox,42,55,0,46,1.57,30,185
August 11 2012,UFC 150: Henderson vs Edgar II,Erik Perez,Ken Stone,1,0,1,9,2,0,0,0,0,0.17,Bantamweight,Punch,KO/TKO,Erik Perez,Nov 19 1989,Record: 17-6-0,5' 8",68,2.09,3.16,Orthodox,40,66,0.2,55,3.16,69,135,Oct 08 1982,Record: 11-4-0,5' 8",71,2.9,3.85,,49,48,0.6,33,1.24,60,135
August 11 2012,UFC 150: Henderson vs Edgar II,Chico Camus,Dustin Pague,4,1,3,32,22,1,1,2,1,5,Bantamweight,,U-DEC,Chico Camus,Jan 26 1985,Record: 14-7-0 (1 NC),5' 6",66,2.46,2.58,Orthodox,41,64,0.4,40,0.77,72,125,Aug 05 1987,Record: 11-10-0,5' 9",74,2.96,1.65,Orthodox,53,41,2.6,44,1.03,55,135
August 11 2012,UFC 150: Henderson vs Edgar II,Nik Lentz,Eiji Mitsuoka,1,0,1,33,5,0,0,4,0,3.45,Featherweight,Punches,KO/TKO,Nik Lentz,Aug 13 1984,Record: 30-10-2 (1 NC),5' 8",68,3.09,3.47,Orthodox,50,49,1.3,34,3.59,44,155,Jan 01 1976,Record: 18-9-2,5' 7",null,2.26,1.49,Southpaw,49,45,1.6,36,2.3,20,145
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Chris Weidman,Mark Munoz,5,0,2,28,0,2,0,2,0,1.37,Middleweight,Elbow,KO/TKO,Chris Weidman,Jun 17 1984,Record: 14-5-0,6' 2",78,3.25,3.14,Orthodox,42,51,1,50,3.82,73,205,Feb 09 1978,Record: 14-6-0,6' 0",72,2.26,3.12,Orthodox,51,57,0.6,29,3.17,57,185
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,James Te Huna,Joey Beltran,1,0,3,122,73,0,0,3,1,5,Light Heavyweight,,U-DEC,James Te Huna,Sep 29 1981,Record: 18-9-0,6' 2",75,2.99,4.04,Orthodox,51,62,0.2,37,2.75,58,185,Dec 08 1981,Record: 15-9-0 (1 NC),6' 1",75,5.27,4.92,Orthodox,36,54,0,18,0.48,75,185
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Aaron Simpson,Kenny Robertson,3,0,3,48,29,0,0,6,0,5,Welterweight,,U-DEC,Aaron Simpson,Jul 20 1974,Record: 11-4-0,6' 0",73,2.53,3.6,Orthodox,52,56,0.5,34,3.78,83,170,Feb 14 1984,Record: 15-5-0,5' 10",74,3.02,3.72,Orthodox,47,52,0.8,26,1.37,57,170
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Francis Carmont,Karlos Vemola,3,2,2,4,3,2,2,0,1,1.39,Middleweight,Rear Naked Choke,SUB,Francis Carmont,Oct 11 1981,Record: 23-10-0,6' 3",78,1.64,2.22,Orthodox,42,59,0.6,36,1.79,73,205,Jul 03 1985,Record: 10-4-0,6' 0",75,2.13,1.67,Orthodox,44,37,1.7,25,1.93,31,185
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,TJ Dillashaw,Vaughan Lee,2,0,1,3,8,1,0,2,0,2.33,Bantamweight,Rear Naked Choke,SUB,TJ Dillashaw,Feb 07 1986,Record: 17-4-0,5' 6",67,3.03,5.37,Orthodox,41,65,1,37,1.68,86,125,Oct 15 1982,Record: 14-11-1,5' 6",66,2.07,3.47,Orthodox,47,70,1,33,0.81,72,125
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Rafael Dos Anjos,Anthony Njokuani,4,0,3,51,32,0,0,6,0,5,Lightweight,,U-DEC,Rafael Dos Anjos,Oct 26 1984,Record: 29-12-0,5' 8",70,3.28,3.57,Southpaw,45,62,0.7,39,1.89,60,170,Mar 01 1980,Record: 16-9-0 (1 NC),6' 1",75,2.41,3.94,Orthodox,46,65,0.2,45,0.5,53,155
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Alex Caceres,Damacio Page,1,1,2,9,7,3,0,0,2,1.27,Bantamweight,Triangle Choke,SUB,Alex Caceres,Jun 20 1988,Record: 15-12-0 (1 NC),5' 10",73,2.86,3.98,Southpaw,48,64,0.8,75,0.53,58,145,Sep 30 1982,Record: 12-8-0,5' 6",66,2.47,2.05,Orthodox,38,51,0.9,64,2.63,23,135
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Chris Cariaso,Josh Ferguson,4,2,3,70,20,0,0,3,1,5,Flyweight,,U-DEC,Chris Cariaso,May 27 1981,Record: 17-8-0,5' 3",63,2.23,3.35,Southpaw,43,61,0.8,39,1.11,57,125,May 13 1988,Record: 7-5-0,5' 5",66,4.18,2.13,Orthodox,43,32,0,11,0.59,54,125
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Andrew Craig,Rafael Natal,1,1,2,23,73,0,0,0,2,4.52,Middleweight,Kick,KO/TKO,Andrew Craig,Jan 15 1986,Record: 9-4-0,6' 1",76,3.01,2.39,Orthodox,40,50,0,37,0.53,72,170,Dec 25 1982,Record: 21-9-1,6' 0",76,2.48,3.1,Orthodox,47,57,0.5,34,2.55,77,185
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Marcelo Guimaraes,Dan Stittgen,0,0,3,63,49,0,0,0,1,5,Welterweight,,S-DEC,Marcelo Guimaraes,Jun 25 1983,Record: 9-2-1,6' 0",73,4.41,4.67,Orthodox,51,62,0,13,1.99,0,185,Nov 17 1980,Record: 7-3-0,6' 1",null,4.42,2.97,Orthodox,46,37,0,100,0.78,100,170
July 11 2012,UFC on FUEL TV: Munoz vs Weidman,Raphael Assuncao,Issei Tamura,0,0,2,39,5,0,0,0,0,0.25,Bantamweight,Punch,KO/TKO,Raphael Assuncao,Jul 19 1982,Record: 27-7-0,5' 5",66,2.35,3.32,Orthodox,41,68,0.3,38,1.54,80,135,Mar 12 1984,Record: 7-4-0,5' 5",63,4.58,1.89,Orthodox,53,44,0,25,0.92,33,135
September 22 2012,UFC 152: Jones vs Belfort,Jon Jones,Vitor Belfort,3,0,4,65,16,1,1,1,0,0.54,Light Heavyweight,Keylock,SUB,Jon Jones,Jul 19 1987,Record: 25-1-0 (1 NC),6' 4",84,2.03,4.31,Orthodox,57,65,0.5,46,1.9,95,205,Apr 01 1977,Record: 26-14-0 (1 NC),6' 0",74,2.83,1.59,Southpaw,46,50,0.6,60,1.02,53,185
September 22 2012,UFC 152: Jones vs Belfort,Demetrious Johnson,Joseph Benavidez,2,3,5,77,44,0,2,5,0,5,Flyweight,,S-DEC,Demetrious Johnson,Aug 13 1986,Record: 27-3-1,5' 3",66,1.66,3.43,Orthodox,54,67,0.5,56,3.35,65,125,Jul 31 1984,Record: 28-5-0,5' 4",65,2.52,3.46,Southpaw,33,63,0.6,31,1.53,65,125
September 22 2012,UFC 152: Jones vs Belfort,Michael Bisping,Brian Stann,3,0,3,64,57,0,0,4,0,5,Middleweight,,U-DEC,Michael Bisping,Feb 28 1979,Record: 31-9-0,6' 1",75,2.71,4.33,Orthodox,38,65,0.3,43,1.05,63,185,Sep 24 1980,Record: 12-6-0,6' 1",74,2.65,3.28,Orthodox,42,59,0.3,12,0.12,60,205
September 22 2012,UFC 152: Jones vs Belfort,Matt Hamill,Roger Hollett,1,0,3,94,26,0,0,6,0,5,Light Heavyweight,,U-DEC,Matt Hamill,Oct 05 1976,Record: 12-5-0,6' 1",76,3.8,3.69,Orthodox,42,61,0,34,3,91,205,Oct 08 1978,Record: 13-5-0,5' 11",70,6.47,1.83,Orthodox,47,34,0,28,1,30,205
September 22 2012,UFC 152: Jones vs Belfort,Cub Swanson,Charles Oliveira,0,0,1,9,6,0,0,0,1,2.4,Featherweight,Punch,KO/TKO,Cub Swanson,Nov 02 1983,Record: 26-11-0,5' 8",70,3.65,4.59,Orthodox,49,61,0.5,50,1.06,60,145,Oct 17 1989,Record: 28-8-0 (1 NC),5' 10",74,3.03,3.21,Orthodox,50,54,2.8,42,2.77,58,155
September 22 2012,UFC 152: Jones vs Belfort,Vinny Magalhaes,Igor Pokrajac,2,0,2,15,8,2,0,1,1,1.14,Light Heavyweight,Armbar,SUB,Vinny Magalhaes,Jul 02 1984,Record: 11-7-0 (1 NC),6' 3",79,3.97,2.14,Orthodox,24,68,0.8,44,1.55,66,205,Jan 02 1979,Record: 28-13-0 (1 NC),6' 0",76,4.26,2.25,Orthodox,45,40,0.2,29,0.87,51,205
September 22 2012,UFC 152: Jones vs Belfort,TJ Grant,Evan Dunham,0,0,3,164,160,0,0,0,3,5,Lightweight,,U-DEC,TJ Grant,Feb 26 1984,Record: 21-5-0,5' 10",72,3.21,3.95,Orthodox,54,56,0.6,43,1.63,36,155,Dec 18 1981,Record: 18-8-1,5' 10",70,3.54,5.35,Southpaw,39,61,1,33,1.83,80,155
September 22 2012,UFC 152: Jones vs Belfort,Sean Pierson,Lance Benoist,0,2,3,74,91,0,0,0,0,5,Welterweight,,U-DEC,Sean Pierson,Mar 10 1976,Record: 14-6-0,6' 0",76,3.73,3.84,Southpaw,39,64,0.4,18,0.39,66,170,Aug 26 1988,Record: 7-2-0,5' 11",73,2.7,3.68,Southpaw,51,56,0,33,1.5,61,170
September 22 2012,UFC 152: Jones vs Belfort,Marcus Brimage,Jimy Hettes,0,4,3,111,87,0,0,0,2,5,Featherweight,,U-DEC,Marcus Brimage,Apr 06 1985,Record: 7-5-0,5' 4",71,3.64,3.97,Southpaw,35,56,0,100,0.56,80,135,Jun 09 1987,Record: 11-3-0,5' 9",71,3.5,3.47,Southpaw,57,57,1.4,44,5.2,61,145
September 22 2012,UFC 152: Jones vs Belfort,Seth Baczynski,Simeon Thoresen,0,0,1,15,17,0,0,0,0,4.1,Welterweight,Punch,KO/TKO,Seth Baczynski,Oct 26 1981,Record: 18-11-0,6' 3",74,3.14,3.08,Orthodox,31,51,0.8,16,0.89,48,170,Mar 14 1984,Record: 17-4-1,6' 1",79,3.85,3.85,Orthodox,43,64,1.7,40,1.12,50,170
September 22 2012,UFC 152: Jones vs Belfort,Mitch Gagnon,Walel Watson,1,0,1,5,1,1,0,0,0,1.09,Bantamweight,Rear Naked Choke,SUB,Mitch Gagnon,Oct 10 1984,Record: 12-5-0,5' 5",65,2.21,2.76,Southpaw,46,61,1.9,25,1.16,65,135,Jul 16 1984,Record: 9-5-0,5' 11",69,3.79,2.1,Orthodox,29,43,1.4,0,0,61,135
September 22 2012,UFC 152: Jones vs Belfort,Kyle Noke,Charlie Brenneman,0,0,1,7,0,0,0,0,0,0.45,Welterweight,Punch,KO/TKO,Kyle Noke,Mar 18 1980,Record: 22-10-1,6' 1",76,2.09,3.23,Southpaw,50,64,0.8,54,1.53,66,170,Feb 09 1981,Record: 19-8-0,5' 10",72,1.55,1.52,Orthodox,56,46,0,42,4.23,72,155
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Stefan Struve,Stipe Miocic,0,0,2,57,48,0,0,0,1,3.5,Heavyweight,Punches,KO/TKO,Stefan Struve,Feb 18 1988,Record: 33-12-0,6' 11",84,4,3.13,Orthodox,47,46,1.7,50,0.58,55,265,Aug 19 1982,Record: 19-3-0,6' 4",80,3.69,4.95,Orthodox,52,56,0,37,2.2,73,240
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Dan Hardy,Amir Sadollah,0,0,3,65,61,0,0,3,0,5,Welterweight,,U-DEC,Dan Hardy,May 17 1982,Record: 25-10-0 (1 NC),6' 0",74,3.44,2.46,Orthodox,35,51,0.4,35,0.73,35,170,Aug 27 1980,Record: 7-5-0,5' 10",74,3.55,4.71,Orthodox,46,60,0.3,27,0.57,60,170
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Brad Pickett,Yves Jabouin,0,0,1,14,26,0,0,0,0,3.4,Bantamweight,Punch,KO/TKO,Brad Pickett,Sep 24 1978,Record: 26-14-0,5' 6",68,4.63,3.02,Orthodox,31,55,0.4,44,2.47,58,135,May 30 1979,Record: 20-11-0,5' 7",68,2.93,3.06,Orthodox,41,62,0.1,60,1.94,82,135
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Matt Wiman,Paul Sass,0,0,1,3,6,2,0,0,1,3.48,Lightweight,Armbar,SUB,Matt Wiman,Sep 19 1983,Record: 16-9-0,5' 10",68,3.57,3.18,Orthodox,50,51,1.5,37,2.14,56,155,Aug 04 1988,Record: 13-2-0,6' 0",73,1.9,0.53,Orthodox,26,51,7.4,16,0.53,33,155
September 29 2012,UFC on FUEL TV: Struve vs Miocic,John Hathaway,John Maguire,4,1,3,41,13,0,0,1,1,5,Welterweight,,U-DEC,John Hathaway,Jul 23 1987,Record: 17-2-0,6' 1",75,1.8,3.4,Orthodox,40,62,0.9,43,2.61,60,170,May 19 1983,Record: 18-6-0,5' 9",69,2.44,1.41,Southpaw,41,65,1.1,46,2.8,77,155
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Che Mills,Duane Ludwig,3,0,1,8,2,0,0,2,0,2.28,Welterweight,,KO/TKO,Che Mills,Sep 29 1982,Record: 15-5-0 (2 NC),6' 1",76,2.87,2.08,Orthodox,52,43,0,66,1.18,58,170,Aug 04 1978,Record: 29-14-0,5' 10",70,3.04,4.61,Orthodox,44,57,0.1,25,0.43,59,170
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Jimi Manuwa,Kyle Kingsbury,0,4,2,53,28,1,0,0,2,5,Light Heavyweight,,KO/TKO,Jimi Manuwa,Feb 18 1980,Record: 17-6-0,6' 1",79,3.97,3.43,Orthodox,54,49,0.4,18,0.53,70,205,Mar 22 1982,Record: 11-6-0 (1 NC),6' 4",76,3.81,2.97,Orthodox,40,51,0,41,2.64,52,205
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Akira Corassani,Andy Ogle,0,0,3,45,52,0,0,0,1,5,Featherweight,,S-DEC,Akira Corassani,Aug 27 1982,Record: 14-7-0 (1 NC),5' 8",68,4.91,3.25,Orthodox,45,50,0,28,0.7,86,145,Feb 16 1989,Record: 9-6-0,5' 8",69,2.23,2.24,Orthodox,44,50,0,26,1.44,58,145
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Brad Tavares,Tom Watson,1,0,3,83,65,0,0,5,0,5,Middleweight,,S-DEC,Brad Tavares,Dec 21 1987,Record: 17-7-0,6' 1",74,2.76,3,Orthodox,40,55,0,27,1.03,77,185,Jul 13 1982,Record: 17-9-0,6' 1",73,4.41,4.01,Orthodox,44,50,0,7,0.15,43,185
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Gunnar Nelson,DaMarques Johnson,4,0,1,9,1,2,0,1,0,3.34,Catch Weight,Rear Naked Choke,SUB,Gunnar Nelson,Jul 28 1988,Record: 17-5-1,5' 11",72,3.33,1.71,Switch,57,49,0.9,55,1.72,66,170,Jun 28 1982,Record: 18-12-0,6' 1",75,3.75,2.11,Orthodox,37,51,0.7,55,1.18,19,170
September 29 2012,UFC on FUEL TV: Struve vs Miocic,Robert Peralta,Jason Young,0,0,1,7,2,0,0,0,0,0.23,Featherweight,Punch,KO/TKO,Robert Peralta,Mar 14 1986,Record: 18-6-0 (1 NC),5' 8",71,2.97,3.76,Orthodox,44,53,0,66,0.59,65,145,Jun 28 1986,Record: 8-7-0,5' 9",73,3.2,2.97,Orthodox,37,50,0,66,1.98,55,145
June 23 2012,UFC 147: Silva vs Franklin 2,Rich Franklin,Wanderlei Silva,1,0,5,122,58,0,0,1,0,5,Catch Weight,,U-DEC,Rich Franklin,Oct 05 1974,Record: 29-7-0 (1 NC),6' 1",75,2.07,4.1,Southpaw,44,62,0.7,66,1.31,63,185,Jul 03 1976,Record: 35-12-1 (1 NC),5' 11",74,2.19,2.79,Orthodox,40,60,0.6,53,0.97,62,205
June 23 2012,UFC 147: Silva vs Franklin 2,Cezar Ferreira,Sergio Moraes,0,0,3,42,38,0,0,0,0,5,Middleweight,,U-DEC,Cezar Ferreira,Feb 15 1985,Record: 14-8-0,6' 1",78,2.44,1.9,Southpaw,42,53,0.5,53,2.69,84,185,Jul 23 1982,Record: 14-7-1,6' 0",72,3.73,2.42,Orthodox,42,59,0.4,38,1.2,75,170
June 23 2012,UFC 147: Silva vs Franklin 2,Rony Jason,Godofredo Pepey,0,0,3,36,32,0,1,0,0,5,Featherweight,,U-DEC,Rony Jason,Mar 21 1984,Record: 15-7-0 (1 NC),5' 7",70,3.14,2.04,Orthodox,44,53,0.8,30,0.59,36,145,Jul 02 1987,Record: 14-6-0,5' 7",73,3.23,2.32,Orthodox,38,47,1.5,7,0.37,35,145
June 23 2012,UFC 147: Silva vs Franklin 2,Fabricio Werdum,Mike Russow,0,0,1,31,3,0,0,0,0,2.28,Heavyweight,Punch,KO/TKO,Fabricio Werdum,Jul 30 1977,Record: 23-8-1,6' 4",77,2.45,3.61,Orthodox,51,56,1.1,30,1.65,31,231,Sep 11 1976,Record: 15-3-0 (1 NC),6' 1",73,2.9,1.55,Orthodox,47,59,0.7,43,4.66,0,255
June 23 2012,UFC 147: Silva vs Franklin 2,Hacran Dias,Iuri Alcantara,4,1,3,19,19,0,1,5,0,5,Featherweight,,U-DEC,Hacran Dias,Jun 16 1984,Record: 23-6-1,5' 8",69,3.31,2.08,Orthodox,41,55,0.5,39,2.5,76,155,Aug 04 1980,Record: 35-10-0 (1 NC),5' 9",71,2.79,2.72,Southpaw,45,49,0.8,62,1.44,60,135
June 23 2012,UFC 147: Silva vs Franklin 2,Rodrigo Damm,Anistavio Medeiros,1,0,1,11,8,1,0,0,0,2.12,Featherweight,Rear Naked Choke,SUB,Rodrigo Damm,Feb 03 1980,Record: 12-9-0,5' 7",71,5.61,3.5,Orthodox,36,57,0.3,16,0.44,80,155,May 01 1988,Record: 15-8-0,5' 6",null,5,3.64,Orthodox,44,47,0,0,0,0,145
June 23 2012,UFC 147: Silva vs Franklin 2,Francisco Trinaldo,Delson Heleno,0,0,1,21,3,0,0,0,0,4.21,Middleweight,Punches,KO/TKO,Francisco Trinaldo,Aug 24 1978,Record: 24-7-0,5' 9",70,2.47,3.09,Southpaw,44,60,0.5,45,1.08,61,155,Nov 16 1977,Record: 23-7-0,5' 11",null,4.83,0.69,Orthodox,75,19,0,0,0,0,185
June 23 2012,UFC 147: Silva vs Franklin 2,Hugo Viana,John Teixeira,0,0,3,65,52,0,0,0,1,5,Featherweight,,S-DEC,Hugo Viana,Sep 26 1982,Record: 8-4-0,5' 6",67,3.2,3.05,Orthodox,38,57,0,6,0.22,50,135,Nov 18 1986,Record: 14-1-1,5' 7",null,3.2,3.36,Orthodox,35,63,0.7,27,1,71,145
June 23 2012,UFC 147: Silva vs Franklin 2,Thiago Perpetuo,Leonardo Mafra,2,0,3,68,33,0,1,1,0,0.41,Middleweight,Punch,KO/TKO,Thiago Perpetuo,Dec 14 1987,Record: 9-4-1,5' 10",71,3.51,5.39,Orthodox,69,51,0,50,2.82,66,170,Apr 25 1989,Record: 12-3-0,5' 10",70,4.38,4.55,Orthodox,48,43,0.4,83,2.12,69,155
June 23 2012,UFC 147: Silva vs Franklin 2,Marcos Vinicius,Wagner Campos,0,7,3,28,17,0,0,0,2,1.04,Featherweight,Punches,KO/TKO,Marcos Vinicius,Dec 05 1979,Record: 20-6-1,5' 9",70,2.91,1.93,Orthodox,49,47,0.5,0,0,25,125,Jul 31 1981,Record: 11-4-0,5' 6",null,2.53,1.54,Southpaw,41,51,0,100,2.71,0,145
June 23 2012,UFC 147: Silva vs Franklin 2,Felipe Arantes,Milton Vieira,0,3,3,38,30,0,0,2,1,5,Featherweight,,S-DEC,Felipe Arantes,Feb 09 1988,Record: 18-10-1 (2 NC),5' 8",73,2.66,2.37,Orthodox,45,64,0.7,47,0.93,41,135,Oct 04 1978,Record: 13-8-2,6' 0",72,2.36,1.13,Orthodox,35,48,0.7,53,2.67,12,145
July 07 2012,UFC 148: Silva vs Sonnen 2,Anderson Silva,Chael Sonnen,0,2,2,15,22,0,0,0,1,1.55,Middleweight,Punch,KO/TKO,Anderson Silva,Apr 14 1975,Record: 34-10-0 (1 NC),6' 2",77,1.98,3.04,Southpaw,62,61,0.8,77,0.52,69,185,Apr 03 1977,Record: 29-14-1,6' 1",74,1.1,3.08,Southpaw,43,62,0.4,59,3.81,66,205
July 07 2012,UFC 148: Silva vs Sonnen 2,Forrest Griffin,Tito Ortiz,0,1,3,85,49,0,0,0,3,5,Light Heavyweight,,U-DEC,Forrest Griffin,Mar 16 1979,Record: 19-7-0,6' 3",77,2.81,4.38,Orthodox,36,61,0.7,48,1.05,57,205,Jan 23 1975,Record: 17-11-1,6' 3",74,2.88,2.59,Orthodox,46,60,0.6,35,2.47,54,205
July 07 2012,UFC 148: Silva vs Sonnen 2,Cung Le,Patrick Cote,1,0,3,55,51,0,0,2,0,5,Middleweight,,U-DEC,Cung Le,May 25 1972,Record: 9-3-0,5' 9",69,2.98,4.36,Southpaw,48,66,0.3,71,1.37,88,185,Feb 29 1980,Record: 24-11-0,5' 11",71,3.21,2.81,Orthodox,48,48,0.2,20,0.68,43,170
July 07 2012,UFC 148: Silva vs Sonnen 2,Demian Maia,Dong Hyun Kim,1,0,1,1,8,0,0,1,0,0.47,Welterweight,,KO/TKO,Demian Maia,Nov 06 1977,Record: 28-9-0,6' 1",72,2.01,1.82,Southpaw,43,63,1,25,2.49,61,170,Nov 17 1981,Record: 22-4-1 (1 NC),6' 2",76,1.89,2.12,Southpaw,49,58,0.6,43,2.93,71,170
July 07 2012,UFC 148: Silva vs Sonnen 2,Chad Mendes,Cody McKenzie,0,0,1,8,1,0,0,0,0,0.31,Featherweight,Punch,KO/TKO,Chad Mendes,May 01 1985,Record: 18-5-0,5' 6",66,2.35,2.78,Orthodox,49,67,0.3,55,4.13,100,145,Dec 16 1987,Record: 14-4-0,6' 0",72,2.5,1.74,Switch,34,67,2.5,25,2.5,14,155
July 07 2012,UFC 148: Silva vs Sonnen 2,Mike Easton,Ivan Menjivar,0,0,3,46,40,0,0,1,0,5,Bantamweight,,U-DEC,Mike Easton,Jan 25 1984,Record: 13-5-0,5' 6",70,4.28,3.51,Southpaw,37,61,0,22,0.75,66,135,May 30 1982,Record: 25-12-0,5' 6",64,2.76,2.78,Orthodox,37,65,1,28,0.56,38,145
July 07 2012,UFC 148: Silva vs Sonnen 2,Melvin Guillard,Fabricio Camoes,2,1,3,37,18,0,0,1,1,5,Lightweight,,U-DEC,Melvin Guillard,Mar 30 1983,Record: 48-15-3 (2 NC),5' 9",68,1.85,2.96,Orthodox,40,66,0.2,63,1.3,61,155,Dec 23 1978,Record: 14-9-1,5' 10",73,1.85,1.29,Orthodox,33,61,1.5,32,2.34,20,155
July 07 2012,UFC 148: Silva vs Sonnen 2,Khabib Nurmagomedov,Gleison Tibau,0,0,3,25,28,0,0,0,1,5,Lightweight,,U-DEC,Khabib Nurmagomedov,Sep 20 1988,Record: 28-0-0,5' 10",70,1.65,4.11,Orthodox,49,67,0.7,47,5.35,84,155,Oct 07 1983,Record: 40-14-0,5' 10",71,2.51,1.95,Southpaw,31,63,0.8,53,4.08,92,155
